"dane_sede","localidad","estrato","lon","lat","x_9377","y_9377"
"111001012394","Suba",2,-74.1217820204,4.7403953592,4875639.778861,2081908.58491742
"111001110434","Suba",2,-74.1156315503,4.7417434552,4876321.94266423,2082056.46818507
"111001801161","Suba",NA,-74.1102064904,4.7472231286,4876924.40625304,2082661.08291439
"111001098949","Suba",3,-74.10737089,4.7498053052,4877239.25162523,2082945.94577822
"111001104043","Suba",2,-74.1125838504,4.7446338019,4876660.3635277,2082375.34900083
"111001104256","Suba",NA,-74.1133269296,4.7532136586,4876579.50197295,2083323.67685062
"111001104264","Suba",NA,-74.1158214901,4.7490639493,4876302.18703078,2082865.5207833
"111001104388","Suba",NA,-74.0946659504,4.7301797953,4878644.44039839,2080774.82187727
"111001110108","Suba",3,-74.0963222103,4.7381705921,4878462.19861479,2081658.2020784
"111001107069","Suba",2,-74.0912764299,4.7312997924,4879020.44505639,2080898.00516897
"111001107077","Suba",5,-74.0803455597,4.74945275,4880235.51760472,2082902.24650293
"211769003186","Suba",2,-74.0786515204,4.7499058503,4880423.41480643,2082952.02688434
"111769000263","Suba",2,-74.0758338898,4.738067399,4880733.77480231,2081643.24066561
"111001110353","Suba",2,-74.0761058601,4.7546793011,4880706.47420584,2083479.11471317
"111001107786","Suba",2,-74.0910257703,4.7540430902,4879052.19432373,2083411.39830386
"211769003151","Suba",NA,-74.09121761,4.7849180681,4879036.3289424,2086823.53020788
"111001800163","Suba",NA,-74.1031002102,4.7486296519,4877712.54104726,2082815.26350909
"111001800813","Suba",NA,-74.10640991,4.7549575814,4877346.70802356,2083515.17341305
"111001801144","Suba",NA,-74.1042904797,4.7533611641,4877581.40878186,2083338.37140404
"111001801250","Suba",NA,-74.0990450802,4.7488557472,4878162.17909168,2082839.53475485
"111001801349","Suba",NA,-74.1129277497,4.7445852218,4876622.22589402,2082370.04148068
"111001801373","Suba",NA,-74.1120052401,4.7392834036,4876723.56671143,2081783.95170293
"111769000174","Suba",3,-74.0841748397,4.7413668712,4879809.56368487,2082009.3154136
"111001110361","Suba",3,-74.0840334404,4.7384055053,4879824.72920093,2081682.02137233
"111769000247","Suba",2,-74.0771162798,4.759631664,4880595.30272012,2084026.58888006
"211769000845","Suba",2,-74.0881844404,4.7527281139,4879366.98445011,2083265.5794607
"111001017698","Suba",4,-74.0831708404,4.7490306342,4879922.20383276,2082856.08694878
"111769000956","Suba",3,-74.0545277602,4.7169413859,4883092.48378038,2079304.93602387
"111769000948","Suba",3,-74.0606431798,4.7134200139,4882413.84451617,2078916.81106602
"111769001502","Suba",3,-74.0573416798,4.723071861,4882781.51957474,2079982.90007917
"111769000328","Suba",3,-74.0542907101,4.7267004568,4883120.40048782,2080383.38985205
"111769001871","Suba",3,-74.0496493297,4.7591829119,4883640.44354615,2083972.30629449
"111769002193","Suba",4,-74.0469264004,4.7655222809,4883943.39194552,2084672.4229462
"111769003122","Suba",3,-74.0878852601,4.7323978003,4879396.62718839,2081018.75963803
"111769003165","Suba",2,-74.0933625704,4.7227430006,4878787.65914097,2079952.72934524
"111001107735","Suba",2,-74.0887348004,4.7278388803,4879301.64600922,2080515.08654915
"111769003360","Suba",2,-74.1089688096,4.739256369,4877060.22114686,2081780.42482802
"111001110116","Suba",2,-74.1077186296,4.7347632494,4877198.03980055,2081283.6511335
"111769003416","Suba",2,-74.0930360104,4.7408992883,4878827.02465094,2081959.18438035
"111769000182","Suba",2,-74.0863181904,4.7547260846,4879574.2432074,2083486.05615289
"111001801217","Suba",NA,-74.0944684504,4.7527203057,4878670.27179821,2083265.81621899
"111769003424","Suba",2,-74.09364514,4.7258751956,4878756.87338617,2080298.92789702
"111001096539","Suba",2,-74.0928665701,4.7186797429,4878841.94835496,2079503.59895457
"111769004188","Suba",2,-74.0831463397,4.7233268619,4879920.48580492,2080015.4819842
"111001086363","Suba",2,-74.08726654,4.7207178072,4879463.2082955,2079727.85984299
"111001086592","Suba",2,-74.0856254204,4.7204914906,4879645.12910988,2079702.56491556
"111001110604","Suba",2,-74.0882802098,4.7215654258,4879350.96365172,2079821.70845129
"111848002107","Suba",4,-74.0588873597,4.7262633163,4882610.6807742,2080335.85508662
"311001000263","Suba",3,-74.0422530499,4.8004574274,4884467.36777637,2088532.379871
"311001000336","Suba",3,-74.0531844402,4.7251378007,4883242.79470776,2080210.51187639
"311001000590","Suba",6,-74.0427946702,4.7978665846,4884406.88714091,2088246.15274239
"311001000689","Suba",2,-74.1119321101,4.7485483371,4876733.31846255,2082807.84421149
"311001000875","Suba",5,-74.0600755604,4.757222411,4882484.17410942,2083757.4128767
"311001001383","Suba",NA,-74.0915816101,4.7636078962,4878992.23913336,2084468.53449703
"311001001626","Suba",NA,-74.04362645,4.7953494234,4884314.2510385,2087968.11724017
"311001002576","Suba",NA,-74.0467558202,4.7727750859,4883963.52122985,2085473.91474038
"311001004021","Suba",5,-74.0596502998,4.7577992041,4882531.41996581,2083821.08321999
"311001005222","Suba",5,-74.0571504599,4.7663580456,4882810.02242742,2084766.5144071
"311001006067","Suba",6,-74.0460647499,4.8006218368,4884044.82616747,2088551.19359187
"311001007209","Suba",3,-74.0573453,4.7155313119,4882779.85280776,2079149.57941594
"311001007632","Suba",5,-74.0578613902,4.765630689,4882731.08032971,2084686.25353995
"311001008001","Suba",3,-74.0632087099,4.74667471,4882135.01378413,2082592.29580121
"311001010048","Suba",4,-74.0728801699,4.748754748,4881063.08936593,2082823.82055944
"311001011460","Suba",2,-74.08790368,4.7231079008,4879392.97801512,2079992.10690618
"311001016658","Suba",3,-74.0602420003,4.7532072524,4882465.04038637,2083313.71707334
"311001025053","Suba",3,-74.0904939901,4.7364049332,4879108.08349085,2081462.05461063
"311001026211","Suba",2,-74.1188517303,4.7452607584,4875965.53877095,2082445.75616566
"311001029539","Suba",3,-74.0959626596,4.7360121092,4878501.68621177,2081419.59766058
"311001031088","Suba",NA,-74.04556871,4.7945767509,4884098.79799122,2087883.0559935
"311001032165","Suba",5,-74.0609570799,4.7612080417,4882387.11800319,2084198.02399742
"311001033676","Suba",5,-74.0533948301,4.7801048401,4883228.72231373,2086285.06342689
"311001033838","Suba",2,-74.0871608901,4.7573983353,4879481.27775611,2083781.52202101
"311001034362","Suba",5,-74.0632670096,4.7646719779,4882131.61046562,2084581.22584584
"311001036730","Suba",4,-74.0684854498,4.6913957669,4881540.60516857,2076484.18729846
"311001038112","Suba",3,-74.0861359303,4.7423378044,4879592.30166476,2082116.95669397
"311001040702","Suba",4,-74.0500339002,4.7556333737,4883597.21069502,2083580.10500832
"311001041351","Suba",5,-74.0559205504,4.7671117367,4882946.50644656,2084849.5974417
"311001042314","Suba",2,-74.0506189999,4.7465461687,4883530.81613558,2082575.9595354
"311001042667","Suba",6,-74.0636256503,4.8020681024,4882098.24709698,2088714.02393246
"311001043841","Suba",2,-74.1245594298,4.7439156361,4875332.46870924,2082298.12562561
"311001044341","Suba",5,-74.0613861997,4.760849669,4882339.48142597,2084158.4925527
"311001045160","Suba",NA,-74.0591510099,4.7922030974,4882592.62679648,2087623.04997048
"311001046441","Suba",5,-74.0786055401,4.6971297803,4880419.47007215,2077119.58838534
"311001046476","Suba",5,-74.0561643496,4.7234186794,4882912.11303778,2080021.02940354
"311001046921","Suba",2,-74.0982435099,4.7349580414,4878248.61628301,2081303.5087532
"311001046981","Suba",5,-74.0584944303,4.7639740908,4882660.61595497,2084503.28692786
"311001047502","Suba",3,-74.0815386401,4.7546440132,4880104.13728372,2083476.15512571
"311001047952","Suba",2,-74.1135085501,4.7436133044,4876557.65838028,2082262.734369
"311001050023","Suba",NA,-74.1143983404,4.7456742813,4876459.37133397,2082490.66014993
"311001050317","Suba",2,-74.1017252398,4.7321387347,4877862.08972911,2080992.5486917
"311001051259","Suba",3,-74.0874854199,4.731349873,4879440.77755537,2080902.88046123
"311001051275","Suba",3,-74.0571371397,4.7515487827,4882808.99371674,2083129.90896591
"311001051283","Suba",3,-74.1012760498,4.7482226132,4877914.71694208,2082769.95803475
"311001051291","Suba",3,-74.0544291898,4.7155312009,4883103.1769165,2079149.07725508
"311001051305","Suba",3,-74.0888497399,4.7379210567,4879290.6495051,2081629.31995002
"311001065047","Suba",NA,-74.10497519,4.774837552,4877509.29642323,2085711.93152698
"311001065152","Suba",2,-74.0950514696,4.7272738573,4878601.19020672,2080453.74414545
"311001065284","Suba",2,-74.1026243798,4.7416070491,4877764.0614455,2082039.08541108
"311001065390","Suba",2,-74.1085385597,4.7468947487,4877109.27501806,2082624.49599408
"311001065420","Suba",3,-74.0840463196,4.7504328237,4879825.38155023,2083011.1992068
"311001075697","Suba",4,-74.0639745003,4.6987805329,4882042.01684908,2077299.53248486
"311001076502","Suba",3,-74.09485818,4.7375432791,4878624.41056481,2081588.61915125
"311001076596","Suba",4,-74.0515506301,4.7327063393,4883425.20661011,2081046.65088739
"311001076634","Suba",NA,-74.0580764397,4.7932762198,4882711.93983986,2087741.45925516
"311001076677","Suba",2,-74.1040544698,4.7424807992,4877605.6573231,2082135.89925752
"311001076791","Suba",2,-74.10245202,4.7423013708,4877783.29350301,2082115.78707215
"311001079374","Suba",5,-74.0595720799,4.6988851196,4882530.16594741,2077310.3494809
"311001080160","Suba",NA,-74.0742575297,4.8226964764,4880923.16461257,2090995.56653683
"311001086320","Suba",NA,-74.0656098698,4.813104961,4881880.1747858,2089934.07786811
"311001087032","Suba",NA,-74.0752205004,4.8155444879,4880815.16478533,2090205.34749462
"311001087253","Suba",3,-74.1025352902,4.7470517728,4877774.89683418,2082640.78637487
"311001087288","Suba",NA,-74.0437703799,4.793405225,4884297.96751644,2087753.28473434
"311001087750","Suba",5,-74.0580731699,4.7623814954,4882707.05013057,2084327.21409683
"311001088047","Suba",3,-74.1005582196,4.7354417678,4877992.0608103,2081357.37366013
"311001088535","Suba",2,-74.09060313,4.7225545741,4879093.58027453,2079931.42556846
"311001088730","Suba",3,-74.0963090203,4.7390317719,4878463.81148032,2081753.37174506
"311001088764","Suba",6,-74.0462907004,4.7980200566,4884019.33767694,2088263.70427172
"311001089221","Suba",5,-74.0593979199,4.7685676312,4882561.22831219,2085011.08310824
"311001089264","Suba",2,-74.09441945,4.7309064364,4878671.89745161,2080855.0823799
"311001089272","Suba",4,-74.0649887602,4.6944492154,4881928.82905023,2076821.0401606
"311001090297","Suba",2,-74.0975654696,4.744808476,4878325.51641593,2082391.99609069
"311001090416","Suba",2,-74.09846844,4.7430282811,4878225.09030855,2082195.41911337
"311001090459","Suba",3,-74.0981817804,4.7575807471,4878259.42596624,2083803.61386542
"311001090751","Suba",3,-74.0932877003,4.7305172368,4878797.31144664,2080811.87302793
"311001090793","Suba",3,-74.0991386901,4.7474788618,4878151.55877823,2082687.38667057
"311001090840","Suba",2,-74.1036058404,4.7416647564,4877655.25440651,2082045.63605719
"311001090921","Suba",NA,-74.0473195804,4.7797854977,4883902.19885871,2086248.74326965
"311001091129","Suba",2,-74.1053805602,4.7462304337,4877459.29152572,2082550.52012297
"311001091315","Suba",2,-74.1138263597,4.7512360697,4876523.77751344,2083105.21444594
"311001091919","Suba",3,-74.05801397,4.7427742033,4882710.29794024,2082160.36021159
"311001092222","Suba",2,-74.1185583702,4.7464622377,4875998.2788981,2082578.48429409
"311001092656","Suba",3,-74.0586879903,4.7482327338,4882636.4909453,2082763.7082629
"311001092907","Suba",2,-74.0954312899,4.7567086589,4878564.21978317,2083706.75211324
"311001093121","Suba",2,-74.1146251704,4.7418323042,4876433.53894565,2082066.10772218
"311001093130","Suba",3,-74.0912128696,4.7516770384,4879031.03789179,2083149.95077536
"311001093229","Suba",3,-74.0565093799,4.7480826866,4882878.00815603,2082746.75712483
"311001093393","Suba",NA,-74.0610270901,4.8021036556,4882386.33350588,2088717.5058016
"311001093407","Suba",2,-74.11820772,4.7447491236,4876036.85063262,2082389.09786855
"311001093598","Suba",2,-74.0858175197,4.754863377,4879629.77638799,2083501.14154103
"311001093601","Suba",5,-74.0598402602,4.7575420629,4882510.31572475,2083792.69828648
"311001093831","Suba",3,-74.0990866902,4.734560615,4878155.06029786,2081259.73573369
"311001094357","Suba",5,-74.0673731298,4.7210406479,4881668.9465584,2079760.12414544
"311001094403","Suba",2,-74.0881995204,4.753557709,4879365.45682716,2083357.26332602
"311001094608","Suba",3,-74.0875313804,4.7350585869,4879436.32376062,2081312.7500599
"311001094675","Suba",2,-74.11581801,4.7455182346,4876301.94122572,2082473.66824295
"311001095094","Suba",2,-74.0901873196,4.7294052394,4879140.87037541,2080688.44236154
"311001095191","Suba",3,-74.05763261,4.7526631697,4882754.24954852,2083253.14622581
"311001095469","Suba",2,-74.1003540002,4.7383230909,4878015.20841293,2081675.76319012
"311001095485","Suba",2,-74.0897647,4.7180163686,4879185.75633462,2079429.7484027
"311001095728","Suba",2,-74.1021683698,4.733191873,4877813.142809,2081109.01284041
"311001095914","Suba",5,-74.0624040898,4.6987955936,4882216.14344024,2077300.93216006
"311001095922","Suba",3,-74.1083276802,4.750045405,4877133.21330153,2082972.65002476
"311001096074","Suba",2,-74.1118547499,4.7503707923,4876742.21919134,2083009.23739733
"311001096317","Suba",2,-74.0927262802,4.7430204782,4878861.73482285,2082193.55004851
"311001097348","Suba",2,-74.1174572,4.7468111168,4876120.43059862,2082616.84326402
"311001098026","Suba",2,-74.1135728497,4.7419739071,4876550.23811909,2082081.56927237
"311001098280","Suba",2,-74.0997779699,4.7381568179,4878079.04554703,2081657.2864563
"311001098298","Suba",5,-74.0776189096,4.7005419408,4880529.44757812,2077496.50678831
"311001100233","Suba",4,-74.0740200403,4.7003114313,4880928.44469736,2077470.41851607
"311001100926","Suba",5,-74.0686995498,4.7655479179,4881529.46745079,2084678.95911091
"311001100985","Suba",6,-74.0439769196,4.8010570197,4884276.35874638,2088598.93309872
"311001100993","Suba",4,-74.0757725097,4.7515550618,4880742.89540639,2083133.78882445
"311001101043","Suba",2,-74.1177431302,4.7474701843,4876088.84644016,2082689.73082235
"311001101507","Suba",2,-74.10478428,4.7305302189,4877522.63828031,2080815.32440237
"311001101515","Suba",4,-74.0529523299,4.7322335912,4883269.71773997,2080994.64211596
"311001101574","Suba",2,-74.1004505403,4.7353957932,4878003.99153882,2081352.27390592
"311001101663","Suba",2,-74.0956987399,4.7566435871,4878534.55619126,2083699.60781788
"311001101671","Suba",2,-74.0871420802,4.7331340469,4879479.15360408,2081099.99549996
"311001102252","Suba",3,-74.1001094204,4.7467229166,4878043.79955999,2082604.01538442
"311001102384","Suba",NA,-74.04368064,4.7928388047,4884307.82099782,2087690.67348077
"311001102465","Suba",3,-74.0874238099,4.7449520648,4879449.96540618,2082406.0908447
"311001102538","Suba",3,-74.0543497401,4.7486879494,4883117.54919685,2082813.28079988
"311001102937","Suba",3,-74.0751401802,4.7400613092,4880811.02960648,2081863.47382558
"311001102996","Suba",2,-74.1173593196,4.7520585128,4876132.21934335,2083196.73798034
"311001103003","Suba",3,-74.0585062504,4.7520372243,4882657.28376021,2083184.11986966
"311001105375","Suba",6,-74.07746208,4.7154392114,4880549.37799403,2079142.8175444
"311001105383","Suba",NA,-74.0450163297,4.8015244363,4884161.20752374,2088650.76399536
"311001105391","Suba",4,-74.0874321696,4.7396380911,4879448.11696396,2081818.82824875
"311001105481","Suba",6,-74.0435020504,4.799240678,4884328.69728333,2088398.12566951
"311001105545","Suba",3,-74.0935277697,4.7368006308,4878771.7877994,2081506.31389975
"311001105561","Suba",2,-74.0957536899,4.7312909196,4878524.0318263,2080897.80615775
"311001105634","Suba",4,-74.0858415802,4.7429729652,4879625.04683425,2082187.09914355
"311001105651","Suba",2,-74.1002824601,4.7425259462,4878023.87749667,2082140.22339248
"311001105685","Suba",2,-74.11051172,4.7419788811,4876889.63555796,2082081.5743332
"311001105693","Suba",5,-74.0632457402,4.727534786,4882127.66624933,2080477.10549501
"311001105707","Suba",2,-74.0753515798,4.7534308099,4880789.88632671,2083341.0103423
"311001105715","Suba",4,-74.0496164397,4.7558326592,4883643.5273928,2083602.05810209
"311001106274","Suba",3,-74.0495383401,4.7578212077,4883652.52003156,2083821.80313097
"311001106282","Suba",5,-74.0635013298,4.6948980542,4882093.82888157,2076870.39155849
"311001106304","Suba",3,-74.0921343102,4.7347734571,4878925.9323536,2081282.04083807
"311001106487","Suba",3,-74.0856837803,4.750764704,4879643.89281847,2083048.16104636
"311001106673","Suba",3,-74.1026032604,4.7368216861,4877765.56205807,2081510.23346611
"311001106690","Suba",2,-74.0949115103,4.7405104507,4878619.01544663,2081916.54078382
"311001107181","Suba",3,-74.0913076598,4.752886381,4879020.73935966,2083283.61583639
"311001107190","Suba",2,-74.0910968001,4.7284176147,4879039.86109556,2080579.45502932
"311001107220","Suba",3,-74.0589255696,4.7432169966,4882609.30286679,2082209.44864841
"311001107271","Suba",5,-74.05947135,4.7580418391,4882551.30099894,2083847.86691269
"311001107483","Suba",3,-74.0579456298,4.7156781271,4882713.31575847,2079165.90527841
"311001107513","Suba",NA,-74.0470503104,4.7932405319,4883934.31902899,2087735.6386551
"311001107645","Suba",6,-74.0905069797,4.7833514012,4879114.83831749,2086650.26737596
"311001108323","Suba",5,-74.0789224397,4.6966409159,4880384.24928864,2077065.61683726
"311001108587","Suba",2,-74.0935176403,4.7400820583,4878773.48268862,2081868.95375112
"311001108668","Suba",4,-74.0571674902,4.7099584217,4882798.63377345,2078533.67833711
"311001108684","Suba",4,-74.1058639203,4.7401013382,4877404.61922075,2081873.25580957
"311001108820","Suba",3,-74.1086992602,4.750121239,4877092.02907664,2082981.09675656
"311001108871","Suba",4,-74.0732295202,4.6958635946,4881015.34192427,2076978.74229586
"311001109231","Suba",2,-74.1003550404,4.7558335589,4878018.1690688,2083610.90913054
"311001109257","Suba",3,-74.0811594298,4.7532398368,4880145.93755473,2083320.90964233
"311001109371","Suba",2,-74.1245594298,4.7439156361,4875332.46870924,2082298.12562561
"311001109605","Suba",2,-74.0899636301,4.738890736,4879167.3178076,2081736.6763369
"311001109788","Suba",3,-74.0545586101,4.721141011,4883089.766139,2079769.0498176
"311001109818","Suba",2,-74.1005606298,4.7551336226,4877995.25211617,2083533.59289388
"311001109842","Suba",NA,-74.0753781304,4.805944665,4880796.0198325,2089144.47036804
"311001109907","Suba",2,-74.09886397,4.7570235843,4878183.69366629,2083742.16006282
"311001110018","Suba",3,-74.0618477497,4.7502237679,4882286.50580659,2082984.2786417
"311001110051","Suba",3,-74.0832571298,4.7428084497,4879911.56108209,2082168.46950786
"311001110085","Suba",NA,-74.0735689899,4.7165994498,4880981.22524102,2079270.37231079
"311001110182","Suba",2,-74.1147000396,4.7444494054,4876425.70331397,2082355.34783829
"311001110212","Suba",4,-74.0667657303,4.6901694648,4881731.08023164,2076348.37524251
"311001110271","Suba",2,-74.1007098103,4.7337927219,4877974.96438866,2081175.15827021
"311001110310","Suba",2,-74.1064332896,4.743492474,4877342.08984222,2082248.12404033
"311001110395","Suba",2,-74.1070064497,4.7404978546,4877278.01345079,2081917.27854339
"311001110409","Suba",3,-74.08442393,4.7346214374,4879780.78099151,2081263.90021546
"311001110484","Suba",3,-74.0854428297,4.7409159532,4879668.90097228,2081959.70312319
"311001110522","Suba",2,-74.1188517303,4.7452607584,4875965.53877095,2082445.75616566
"311001110531","Suba",2,-74.094429,4.7308267686,4878670.82473314,2080846.27968667
"311001110573","Suba",2,-74.1135085501,4.7436133044,4876557.65838028,2082262.734369
"311001800014","Suba",2,-74.10625811,4.7423908769,4877361.3180596,2082126.35127023
"311001800031","Suba",3,-74.0504679698,4.7580118161,4883549.48570863,2083843.02430782
"311001800138","Suba",NA,-74.06134495,4.7602491247,4882343.95266563,2084092.11800733
"311001800154","Suba",2,-74.0892869301,4.7183692586,4879238.79052178,2079468.66451888
"311001800219","Suba",2,-74.1064332896,4.743492474,4877342.08984222,2082248.12404033
"311001800235","Suba",2,-74.10245202,4.7423013708,4877783.29350301,2082115.78707215
"311001800251","Suba",3,-74.0931882101,4.7511316976,4878811.93526252,2083090.02918404
"311001800341","Suba",3,-74.0686555997,4.7212895752,4881526.7953275,2079787.85188073
"311001800375","Suba",NA,-74.0420892304,4.7922249307,4884484.14524764,2087622.56487296
"311001800405","Suba",NA,-74.1138263597,4.7512360697,4876523.77751344,2083105.21444594
"311001800545","Suba",2,-74.0857564801,4.75483431,4879636.53880154,2083497.91862137
"311001800596","Suba",4,-74.0505918196,4.737912081,4883532.38301275,2081621.78598874
"311001800651","Suba",2,-74.0904544202,4.7251265303,4879110.51406517,2080215.63488014
"311001800685","Suba",5,-74.0647927101,4.7000971372,4881951.51686429,2077445.17141844
"311001800715","Suba",2,-74.0925797902,4.7552500706,4878880.11053794,2083545.05793316
"311001800723","Suba",3,-74.0734088904,4.7396579288,4881002.9119705,2081818.5977406
"311001800791","Suba",2,-74.0971580001,4.758803,4878373.14701734,2083938.50901021
"311001800839","Suba",NA,-74.0835190804,4.7444832391,4879882.80764846,2082353.6009607
"311001800953","Suba",2,-74.0910968001,4.7284176147,4879039.86109556,2080579.45502932
"311001800961","Suba",NA,-74.0721018201,4.7196664942,4881144.4202827,2079609.0686785
"311001801011","Suba",NA,-74.0549791699,4.7586870737,4883049.45080265,2083918.41073789
"311001801127","Suba",NA,-74.0874774797,4.7408452533,4879443.30259264,2081952.24344042
"311001801194","Suba",NA,-74.1046623697,4.7412060276,4877538.03331902,2081995.1268331
"311001801224","Suba",NA,-74.0875201003,4.7407948002,4879438.56840637,2081946.67511709
"311001801283","Suba",NA,-74.0664232898,4.7670223063,4881782.08290249,2084841.50673429
"311001801364","Suba",5,-74.0646970297,4.6999736456,4881962.1049305,2077431.50793641
"311764004357","Suba",2,-74.0902403696,4.7339576656,4879135.77828553,2081191.55493424
"311769000076","Suba",5,-74.0697976899,4.7475989771,4881404.64772552,2082695.56427394
"311769000165","Suba",5,-74.0809794703,4.7532594682,4880165.89306333,2083323.04796821
"311769000416","Suba",5,-74.0622318199,4.7699436186,4882247.27716374,2085163.63032543
"311769000475","Suba",4,-74.0674547803,4.7614219516,4881666.76651473,2084222.77446364
"311769000483","Suba",4,-74.0655322401,4.6998862747,4881869.48380865,2077421.99345603
"311769000548","Suba",NA,-74.0912162401,4.7848712688,4879036.47260268,2086818.35800938
"311769000556","Suba",6,-74.0802857203,4.7311022322,4880238.99183838,2080874.26723432
"311769000564","Suba",5,-74.06738827,4.7294010308,4881668.68595507,2080684.05260034
"311769000661","Suba",NA,-74.0834329804,4.74106766,4879891.76344494,2081976.12006505
"311769000726","Suba",NA,-74.0817500496,4.7016498751,4880071.58300119,2077619.65516867
"311769000734","Suba",5,-74.0556003199,4.76572232,4882981.77432366,2084695.99571626
"311769000751","Suba",4,-74.07227432,4.7005672123,4881122.05032763,2077498.38839804
"311769000769","Suba",NA,-74.0436367797,4.8012175252,4884314.09404805,2088616.61334109
"311769000785","Suba",2,-74.0891423301,4.7194561354,4879255.01103862,2079588.75363753
"311769000815","Suba",3,-74.0711587804,4.7206281193,4881249.14336301,2079715.17934861
"311769000823","Suba",5,-74.0594666302,4.7604820467,4882552.23805047,2084117.53884708
"311769000866","Suba",NA,-74.0664384902,4.7557022951,4881778.46467936,2083590.50698257
"311769000921","Suba",5,-74.0764496203,4.715101357,4880661.57771461,2079105.306869
"311769000980","Suba",5,-74.0598320703,4.7679935489,4882512.99787995,2084947.71398422
"311769000998","Suba",4,-74.05303341,4.7384478352,4883261.770271,2081681.40372841
"311769001030","Suba",3,-74.0864149704,4.7337045782,4879559.86945382,2081162.92048546
"311769001552","Suba",6,-74.0748641396,4.7319426939,4880840.2448975,2080966.21635062
"311769001781","Suba",4,-74.0610251902,4.7566453721,4882378.79198641,2083693.80464814
"311769001846","Suba",NA,-74.0596192998,4.7543111232,4882534.26573322,2083435.60242065
"311769001897","Suba",NA,-74.0729453696,4.8238575414,4881068.83088016,2091123.65001389
"311769001927","Suba",NA,-74.0783023901,4.7639013924,4880464.53725434,2084498.65418827
"311769001951","Suba",5,-74.0633367099,4.7665849604,4882124.20896486,2084792.64599435
"311769001960","Suba",5,-74.07223597,4.7077155492,4881127.51506667,2078288.36244798
"311769002010","Suba",3,-74.05083756,4.7483360499,4883506.88465804,2082773.79943297
"311769002290","Suba",NA,-74.0882279296,4.7846249667,4879367.72933665,2086790.61268713
"311769002354","Suba",2,-74.09928269,4.7334895854,4878133.14163246,2081141.4068395
"311769002451","Suba",2,-74.0904544202,4.7251265303,4879110.51406517,2080215.63488014
"311769002494","Suba",3,-74.0840928298,4.7418532556,4879818.7403707,2082063.05300782
"311769002605","Suba",5,-74.06256269,4.7267384507,4882203.26388859,2080388.98491408
"311769002672","Suba",3,-74.0689696103,4.7173973052,4881491.31914774,2079357.76113092
"311769002796","Suba",NA,-74.0853571296,4.7813772962,4879685.43420802,2086431.19856975
"311769002818","Suba",2,-74.0837961999,4.7715497408,4879856.7768207,2085344.85150456
"311769003008","Suba",2,-74.0884115803,4.7258246921,4879337.13434257,2080292.43613201
"311769003091","Suba",5,-74.0622819297,4.7620731138,4882240.38163015,2084293.8510482
"311769003211","Suba",3,-74.0640073499,4.7489620103,4882046.85678067,2082845.20673372
"311769003300","Suba",5,-74.0758195204,4.7554572297,4880738.35442126,2083565.03634337
"311769003326","Suba",5,-74.0778339699,4.699439792,4880505.41429351,2077374.74211874
"311769003342","Suba",NA,-74.0497998801,4.7799386004,4883627.2472152,2086266.08232238
"311769003474","Suba",NA,-74.0434289203,4.7950442963,4884336.09821759,2087934.36376028
"311769003865","Suba",4,-74.07037874,4.7165366508,4881334.93528321,2079262.88800563
"311769003873","Suba",5,-74.0565208703,4.7180249382,4882871.67950912,2079425.01634977
"311769003920","Suba",NA,-74.0580750303,4.7933322979,4882712.10566047,2087747.65633724
"311769003938","Suba",NA,-74.0437703799,4.793405225,4884297.96751644,2087753.28473434
"311769004004","Suba",2,-74.0934171503,4.7404689866,4878784.69172424,2081911.69693521
"311769004063","Suba",2,-74.0913603299,4.7226538742,4879009.64273561,2079942.53118213
"311769004195","Suba",3,-74.0537812701,4.7123419111,4883174.48228798,2078796.51421291
"311769004233","Suba",3,-74.0944143701,4.7373499551,4878673.58341593,2081567.17660897
"311769004250","Suba",3,-74.0855148396,4.7350629092,4879659.90471709,2081312.87769192
"311769004268","Suba",2,-74.1002329899,4.7429313912,4878029.43353129,2082185.02188282
"311769004284","Suba",2,-74.0843655898,4.7506100003,4879790.01456156,2083030.83502064
"311769004292","Suba",NA,-74.0448162803,4.792729768,4884181.90286751,2087678.81538169
"311769004322","Suba",3,-74.0598296098,4.7532846393,4882510.77493658,2083322.19916779
"311769004365","Suba",2,-74.10395639,4.7367886631,4877615.53007268,2081506.82256379
"311848000278","Suba",NA,-74.0513696502,4.774234201,4883452.25171605,2085635.94377667
"311848000324","Suba",NA,-74.0753781304,4.805944665,4880796.0198325,2089144.47036804
"311848000367","Suba",NA,-74.0443221098,4.7954649926,4884237.14829425,2087981.00648939
"311848000596","Suba",NA,-74.0662884203,4.7904379828,4881801.04794698,2087429.20890409
"311848000961","Suba",4,-74.0535967202,4.7333726404,4883198.46365453,2081120.62900045
"311848001118","Suba",NA,-74.0444029699,4.78838978,4884226.99323265,2087199.12578102
"311848002343","Suba",NA,-74.0453775998,4.7723907333,4884116.25406063,2085431.20711989
"311848002823","Suba",NA,-74.0533948301,4.7801048401,4883228.72231373,2086285.06342689
"311848003111","Suba",NA,-74.0968742798,4.7873171441,4878409.62338666,2087089.65984921
"311848003196","Suba",6,-74.0759974604,4.7245863458,4880713.33131367,2080153.4409978
"311848003811","Suba",NA,-74.0896434203,4.7607468427,4879206.62448762,2084152.01029541
"311848004346","Suba",4,-74.0518630004,4.7292092453,4883389.98816893,2080660.23299049
"411001094661","Suba",NA,-74.1064144699,4.7744897998,4877349.6653168,2085673.75641832
